id,user,updated,source,text,tags,html_start_node,html_end_node,start_offset,end_offset,reply_to
"lwKGhl33EemW3TcC8d_PlQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:38.290552+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Retributive justice holds the correct punishment for a crime balances the wrong done, and that punishing wrong doers deters others from committing similar crimes in the future. Note, however, that Justine is wrongfully executed for the death of William. Shelley thus seems to imply that hasty prosecution, especially for the sake of revenge, might hurt the innocent, thereby creating new injustices. 

At the time of its writing, there was already a concerted reformist effort to do away with the death penalty. Fr example, as early as 1762, Jean-Jaques Rousseau wrote in *The Social Contract* that ""There is no man so bad that he cannot be made good for something. No man should be put to death, even as a example, if he can be left to live without danger to society.""","law;justice;Justine;Jean-Jaques Rousseau;death penalty;society","/p[259]","/p[259]",564,605,
"m3HUGl33EemwRssyjEWWJg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:45.733459+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The British name for the Italian port city Livorno, on the Ligurian Sea. Coincidentally, the resting place of Lord Byron and Percy Shelley. The latter died in a storm sailing on his boat, Don Juan, from Leghorn to Lerici, a coastal town on the Gulf of La Spezia.","","/p[368]","/p[368]",90,97,
"mIcORl33EemZMH92H5O-eg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:40.829768+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Tartary was a vast, cold country in the northern parts of Asia, bounded by Siberia on the north and west. A great tract of land in northern and central Asia, it stretched from the Caspian Sea and the Ural Mountains to the west, all the way to the Pacific Ocean in the east. It was inhabited mostly by Mongol peoples.","Tartary;Siberia;Caspian Sea;geography;Mongol","/p[694]","/p[694]",0,111,
"mT0l0l33EemyDMeLoWMLsA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:42.050103+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","In the draft, Shelley crosses out Carignan and replaces it with Clerval in two places. In one instance, Clerval is spelled Clairval. Commentators have suggesed an identification with Charles Clairmont, the stepbrother of Mary Shelley. ","Draft","/p[105]","/p[105]",706,719,
"mfeIHl33Eemf_x8W-q29kw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:43.237004+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Archaic term for Muslim, derived from Mahomet, a version of 'Muhummad'.","","/p[362]","/p[362]",454,463,
"mrjBoF33EemqOW_xgmWikQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:44.529425+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The Creature's story emphasizes the complex question of knowledge--how ""strange"" and contradictory it is to have, how ""sorrow only increased with knowledge""--in ways that suggest it is drastically reductive to see in this novel only a warning against science.","knowledge;empire;inequality","/p[354]","/p[354]",1,38,
"n9Jv4l33EemcrLN5BJbqQA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:53.098296+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Solon (c.  638 – c.  558 BC) was an archaic Athenian poet, statesman, and lawmaker. In Plutarch's telling, he is particularly notable for his efforts to legislate against political, economic, and moral decline in pre-Socratic Athens.","Ancient Greece;Solan;Athens;morality;Plutarch","/p[384]","/p[384]",1340,1345,
"nC5Yul33EemuauNEcdb8nQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:46.961911+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","William Godwin was Mary Godwin's father, the leading radical political philosopher of the Romantic period.  A prolific writer, Godwin was known primarily for his political works, most notably *Enquiry Concerning Political Justice and its Influence on Morals and Happiness* (1793), but also for the novel *Things as They Are; or, The Adventures of Caleb Williams* (1794) and the biography of his late wife Mary Wollstonecraft, *Memoirs of the Author of A Vindication of the Rights of Woman* (1798), an early example of biography.","Godwin;political philosophy;Caleb Williams","/h3[5]","/h3[5]",0,15,
"nOUuWl33Eemim-dvrlwQXw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:48.160921+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Arveiron is a glacial tributary of Mont Blanc. It is referred to twice by Mary in *Six Weeks' Tour*. For example, this entry on July 24: ""Yesterday morning we went the
source of the Arveiron. It is about a league from this village ; the river rolls forth impetuously from an arch of ice, and spreads itself in many streams over a vast space of the valley, ravaged and laid bare by its inundations. The glacier by which its waters are nourished, overhangs this cavern and the plain, and the forests of pine which surround it, with terrible precipices of solid ice."". See Shelley, Mary Wollstonecraft, and Percy Bysshe Shelley. History of a Six Weeks’ Tour Through a Part of France, Switzerland, Germany and Holland: With Letters Descriptive of a Sail Round the Lake of Geneva, and of the Glaciers of Chamouni. T. Hookham, jun. Old Bond Street; and C. and J. Ollier, Welbeck street, 1817, p. 156.
","","/p[283]","/p[283]",128,137,
"naHrJl33Eem_BBdRRra7Fw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:49.404193+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","(Percy) Shelley especially singles out Milton among the most important classic literature, indicating his strong influence in the novel","John Milton;poetry","/p[2]","/p[2]",285,291,
"nmYa0l33Eem_q_eWgpc3Vw","acct:frankensteinvariorum@hypothes.is","2019-05-04T13:04:07.555898+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor refers to the Creature as his vampire--a reanimated corpse. The vampire was a notorious figure in British lore in the period, which later be immortalized in John Polidori's *The Vampyre* (1819) a friend of the Shelleys and their guest at Villa Diodati in the summer of 1816, when Mary first drafted the novel.","","/p[213]","/p[213]",476,483,
"nxx9pF33EemjvA__P7VWgA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:51.886787+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The lady on horseback is Safie, described as an ""Arabian"" of mixed appearance, and ""wondrously fair."" Safie echos Mary Wollstoncraft's words, and is an exemplar of a woman claiming her rights as a rational being.","Safie;Mary Wollstonecraft","/p[340]","/p[340]",1,27,
"o2SsQl33EemYI09mmpaOow","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:59.082674+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","It is unclear who this English philosopher might have been, though some have suggested it may have been Erasmus Darwin who published *Zoonomia* in 1794, and whose proto-evolutionary ideas later influenced Charles Darwin.","natural philosophy;Charles Darwin;Erasmus Darwin;science","/p[477]","/p[477]",429,512,
"oIgPAF33Eemg6dc8Ruhmsw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:54.274851+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Theseus was the mythical king and founder-hero of Athens. Plutarch's *Life of Theseus* makes use of varying accounts of the death of the Minotaur, Theseus' escape, and the love of Ariadne for Theseus.","Theseus;Ancient Greece;magic;imagination;monsters","/p[384]","/p[384]",1399,1406,
"oTw3gl33Eem2NxfzE8wflg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:55.466134+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor claims not merely to have discovered the cause of generation and life but to have invented a way to invent life. His ""secret"" is never revealed.","science;natural science;magic;Victor","/p[121]","/p[121]",337,494,
"ofEohl33Eemua8c9JM_bTw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:56.628090+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","A bag used by beggars.","clothing","/p[308]","/p[308]",225,231,
"oquURl33EemZMWtX6ZvCWA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:57.835438+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","Heavily revised, in the 1818 edition it may be interpreted that he ""forgot,"" or could not be bothered, to marry until he declined in life and remembered that he needed sons to carry on his virtues and his name. In the 1831 edition, however, Shelley is clearer that it was a ""variety of circumstances,"" not forgetfulness, that prevented him from marrying.","","/p[93]","/p[93]",382,637,
"ovJDnoI-EemaeQvJq8GckA","acct:frankensteinvariorum@hypothes.is","2019-05-29T18:21:54.441229+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","In this 1831 amendment, Shelley emphasizes the physiognomy of Elizabeth's melancholy, witness by Victor in her somber countenance, absent in previous editions.","change-ann","/p[295]","/p[295]",583,742,
"p78qGl33Eem_2MtquduDOw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:06.355075+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Leading natural philosophers of the period included Humphry Davy (1778-1829) and William Nicholson (1753-1815).","natural philosophy;science;Humphry Davy","/p[502]","/p[502]",527,579,
"pBu4iF33EembdkPgtyXo3A","acct:frankensteinvariorum@hypothes.is","2019-06-04T13:53:50.808090+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","In 1831 Shelley makes one of the most controversial revisions of the 1818 edition.  In the latter, Elizabeth is a blood relation--Victor's first cousin--since she is the daughter of his father's brother. In the 1831 edition, Elizabeth is instead ""discovered"" by Caroline. Caroline notices a comely blonde girl ""of a different stock"" among the dark-eyed, Italian ""vagrants."" When Caroline learns that Elizabeth is the daughter of a Milanese nobleman and a German woman she decides that Elizabeth and Victor should someday marry. Thus the potential implication of incest in 1818, when Victor eventually weds his cousin, is erased in 1831.  For the scholarly controversy, SEE (find articles/books)","incest;domestic affections;marriage","/p[100]","/p[100]",1151,1270,
"pNdmKF33Eem4x2fVqmgMVA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:01.478035+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The notion that nature or the wilderness had psychic benefits was popular in Shelley's time, especially in romantic literary and artistic circles.","nature;expedition;romantic","/p[283]","/p[283]",194,270,
"pSYd8IbcEemkn5dMLTuI2g","acct:frankensteinvariorum@hypothes.is","2019-06-04T15:23:03.248264+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","In the 1831 edition, nature is personified in greater detail. Victor continues up the Arveiron with his mule and the mountains, the ""mighty friends,"" his only companions.","change-ann","/p[306]","/p[306]",248,513,
"pZEw2l33EemxSR9oHMK1JA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:02.703450+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor also yearns for a friend, having lost this former friend of ""noble"" stature.  ","friendship","/p[63]","/p[63]",142,207,
"pkde3F33EemyDatUhLwllw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:03.917874+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","A range of hills to the south-west of Edinburgh.","","/p[515]","/p[515]",455,469,
"pwCQjF33EembdzPb0KYjWA","acct:frankensteinvariorum@hypothes.is","2019-05-04T13:03:14.614365+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","ACTUAL MOUNTAIN IN SWISS ALPS, SHE'S BEEN THERE. IDENTIFY FIRST THEN CITE POEM Percy Shelley wrote a poem entitled ""Mont Blanc"" (subtitled ""Lines Written in the Vale of Chamouni"") in 1816. Compare the following lines from the poem: ""Mont Blanc yet gleams on high:—the power is there, 
The still and solemn power of many sights, 
And many sounds, and much of life and death. 
In the calm darkness of the moonless nights, 
In the lone glare of day, the snows descend 
Upon that Mountain; none beholds them there, 
Nor when the flakes burn in the sinking sun, 
Or the star-beams dart through them."" ","Literature;Poetry;Percy Shelley","/p[206]","/p[206]",198,209,
"q2PZVF33EeminK_7kCB22w","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:12.479863+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The highest peaks in the western hemisphere.","Andes;mountains","/p[273]","/p[273]",1018,1081,
"qIarsl33EemgAFPq77IMcg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:07.675190+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","Appears as ""But"" in the 1818 edition. ","","/p[109]","/p[109]",231,238,
"qUQFBF33EemN3xuar9Fwxw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:08.866516+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Robert's expedition hopes to reach the magnetic North Pole. Contemporary scientific debates suggested magnetism as the most powerful natural force responsible for life. For a full account of magnetism and electricity in the novel and its offspring, see Iwan Rhys Morus, *Frankenstein's Children: Electricity, Exhibition, and Experiment in Early Ninteenth-Century London* (Princeton University Press, 1998).","magnetism;north pole","/p[8]","/p[8]",1378,1461,
"qfnsZl33EemrBkOHHmGK0A","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:10.127837+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","","selfish;egotism","/p[755]","/p[755]",360,360,
"qq5HTF33EemrtfvdazFh1w","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:11.317154+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","","brother;love;social bond","/p[759]","/p[759]",405,474,
"r7fAfl33EemW3ivPaddLLg","acct:frankensteinvariorum@hypothes.is","2019-05-04T10:54:15.604034+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","His isolation from social ties or any scientific community makes it possible for Victor to conduct his grisly experiments in the first place. At the same time, VIctor's choice points toward the later fate of the creature as a vagrant, who is incapable of socializing because he has been born outside of society. Ultimately, Victor and the creature are left with a no pathways back to social life and its affections.","","/p[126]","/p[126]",467,668,
"rButIl33EembeFuNnPJojw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:13.700172+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Mary Shelley seems to confuse ""Turk"" with ""Arab"" here, and more generally her picture of Safie's father as both suffering Christian religious prejudices (against Muslims) and yet himself acting as a wily, untrustworthy figure seems to reflect ""commonplaces of eighteenth-century liberalism,"" as Gayatri Spivak observes in *A Critique of Postcolonial Reason* (1999). ","","/p[360]","/p[360]",2,80,
"rNFM4F33EemxStsN8-cx7A","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:14.883785+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","In the 1831 edition, the succeeding eight paragraphs were heavily revised.","","/p[76]","/p[76]",627,678,
"rYnVEl33Eem3t6dcL_7iBA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:16.101750+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Robert imagines the cold North Pole as a sunny garden, suggesting a kind of Paradise as the destination toward which his scientific quest is moving. This is one of many affinities to Victor, whose fall into the profane knowledge of modern science, also links him to Adam's expulsion from the Garden of Eden.","north pole;arctic;religion","/p[8]","/p[8]",485,823,
"rkZFRF33EemDdZsEPyjGpg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:17.310145+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Part of the Ottoman Empire.","","/p[368]","/p[368]",214,231,
"rv_FKF33EemEWtMzr4RzgA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:18.543619+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","More generally, cursed or damned.","","/p[268]","/p[268]",894,909,
"s2YvTl33EemYJD8TZVzlDw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:25.915443+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The repeated reference to ""countenance"" calls to mind the practice of the pseudo-scientific physiognomy prevailing in the late 18th Century. In particular, the writings of Johann Kaspar Lavater (1741-1801), who thought that a person's character could be discerned from their physical appearance.","","/p[110]","/p[110]",337,348,
"sG-D5F33EemgAXv1GB3LvQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:20.954650+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Of the books the Creature learns in the forest, Volney's *The Ruins of Empires* was most closely associated with Europe's radical Enlightenment. While the Creature learns a powerful critique of power, imperialism, and exploitation from hearing Volney read aloud, he also absorbs some of the Enlightenment's own prejudices and ethnic stereotypes (""slothful Asiatics""). But the overall effect on the Creature is to give him a sense of the structural and not merely personal framework for understanding virtue and suffering.  See also Ian Balfour, ""Allegories of Origins: Frankenstein after the Enlightenment,"" *SEL: Studies in English Literature 1500-1900* 56.4 (2016): 777-98.","Volney;radical Enlightenment;empire","/p[349]/i[1]","/p[349]",48,28,
"sSNnYF33Eem2OPvrBxYPTw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:22.142253+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","FOLLOW UP: Prometheus/Paradise Lost. Ethics of knowledge.

Compare the following passage from Milton's *Paradise Lost*:

All is not theirs, it seems;

One fatal tree there stands, of knowledge called,
Forbidden them to taste: Knowledge forbidden
Suspicious, reasonless. Why should their Lord
Envy them that? Can it be sin to know?
Can it be death? And do they only stand
By ignorance? Is that their happy state,
The proof of their obedience and their faith?
O fair foundation laid whereon to build
Their ruin! hence I will excite their minds
With more desire to know, and to reject
Envious commands, invented with design
To keep them low, whom knowledge might exalt
Equal with Gods: aspiring to be such,
They taste and die: What likelier can ensue
But first with narrow search I must walk round
This garden, and no corner leave unspied;
A chance but chance may lead where I may meet
Some wandering Spirit of Heaven by fountain side,
Or in thick shade retired, from him to draw
What further would be learned.","","/p[68]","/p[68]",292,343,
"sdrJtF33EemxSyeOKjdodQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:23.338118+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Havre is in the Normandy region of northwestern France. It is situated on the right bank of the river Seine, on the Channel southwest of the Pays de Caux. It was known for its maritime traditions. ","","/p[621]","/p[621]",0,37,
"splmJl33EemZMk_t4FpZow","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:24.548604+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Literally ""beautiful shore,"" Belrive was a suburb of Geneva situated north of the city on the western shore of the lake. Owning a lakeside country house indicates that the Frankenstein family possesses social standing and wealth.","Belrive;geography;social standing;wealth","/p[272]","/p[272]",43,50,
"tCEWfl33EemjveeaaZdqdg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:27.148688+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Mont Blanc is the highest mountain in the Swiss Alps, the highest in Europe west of Russia's Caucasus peaks, at about 15,000 feet. It is situated between the regions of Aosta Valley, Italy, and Haute-Savoie, France.","Mont Blanc;mountains;geography;France;Switzerland;Swiss Alps","/p[651]","/p[651]",443,486,
"tNsAFl33EembebeLt3bN2Q","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:28.360565+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","As Victor's cousin, Elizabeth also will play other family roles as ""sister,"" substitute ""mother,"" and finally ""wife."" In 1831 Mary Shelley changes Elizabeth role so that she is a foundling, unrelated to Victor by blood. Some modern critics believe this 1831 change avoids the possibilty of incest in the 1818 novel, and makes the later novel more conservative in implication. For the first argument of this kind, see Ellen Moers, ""Female Gothic: The Monster's Mother,"" *New York Review of Books*, March 21 and April 4, 1974","family;incest;child;mother","/p[78]","/p[78]",547,620,
"tZokgl33EemPjkvrCe8iEw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:29.575043+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Robert Walton's letters to his sister, Mrs. Saville, suggest he too, like Victor, has ambitious aims that conflict with his family member's sense of well being. She never appears as a character in the novel.","sister;family","/span[18]/i[2]","/span[18]/i[1]",0,8,
"t_QcQl33EemDdktsDDp2MQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:33.556434+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Like the air-pump, recent experiments with electricity also fascinate Victor even while he reaches for a non-modern ""system"" that would be antithetical to empirical scientific reason.","electricity;natural philosophy","/p[94]","/p[94]",176,190,
"tnDaaF33Eemv0GetbzMikg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:31.040487+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Chapter 5 in the 1831 edition.","","/h3[21]","/h3[21]",0,10,
"ty3qml33EemqOntFMeZgGQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:32.232951+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","One of the northernmost cities in Russia, St. Petersburgh, along with the city Archangel mentioned below, suggest a journey with theological overtones as Robert Walton moves ever closer on his expedition to his aim of discovering the principle of life, magnetism, and thus symbolically the seat of God.","St. Petersburgh;arctic;religion;geography;Russia","/p[6]","/p[6]",0,15,
"u6KDBl33EeminaeMNHjO4w","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:39.736727+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Like Robert Walton's love for poetry, Henry Clerval's love for books of chivalry and romance makes him sociable and open to domestic affections, unlike Victor. Yet Victor will later regret that he did not have Henry's or Victor's orientation to languages and poetry at the most important moments.","romance;imagination","/p[82]","/p[82]",429,509,
"uLMZvF33Eem2OZcalXACuA","acct:frankensteinvariorum@hypothes.is","2019-05-04T12:54:17.264588+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","*Cabriole* is short for ""cabriolet"", a type of horse-drawn carriage.","Transport","/p[203]","/p[203]",227,235,
"uNoYqG5XEemeEwvGrKB5Og","acct:frankensteinvariorum@hypothes.is","2019-05-04T10:31:05.352030+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Godwin on perfectibility note re unruly passions","William Godwin","/p[129]","/p[129]",242,522,
"uWmItF33Eemjvu-LogEAVA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:36.016220+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Ghosts or spirits of the deceased.","monsters;magic","/p[710]","/p[710]",930,935,
"uivuVF33EemIlbNF9FRl1A","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:37.244399+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Even by 1818, the novel was still a genre not recognized as worthy of being called a""literature."" This may be partly why Shelley suggests novel should bear comparison with, and aspire to the stature of, poetry and drama;  Miltonic, Shakespearean, and Greek.","novel;literature","/p[2]","/p[2]",358,374,
"umaCDoJZEemr42voGkgGxA","acct:frankensteinvariorum@hypothes.is","2019-06-04T15:10:06.607598+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","In the 1831 edition, because Victor travels alone, the emotional distance he feels from his family and Elizabeth is less pronounced. ","change-ann","/p[304]","/p[303]",0,184,
"uuT_6F33Eemrtj9HImtG7A","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:38.494958+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Located in the mountainous region on the border of Scotland and England in a region known as the Lake District. The Lake District has been immortalized in literature by the Lake Poets who resided and holidayed there, including Thomas Gray, William Wordsworth, Samuel Taylor Coleridge, and Robert Southey.","","/p[506]","/p[506]",346,362,
"v3mxel33Eemg6g95eWgmOw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:46.169817+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The Creature may overstate the case in his effort to win the argument. Common sense, as well as ample evidence, suggests that human beings are very capable of tolerating deformity.","psychology;rejection;monsters","/p[457]","/p[457]",784,841,
"vFo7hl33EemyUkcXHt0bCw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:40.943130+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor is taught by M. Krempe and M. Waldman, two scientists of complementary characters. The relationships between Victor and his teachers appear to drive the interdisciplinary curiosity that lead to his discoveries. M. Waldman, who loves chemistry, for instance, notes that ""I have not neglected the other branches of science,"" and neither does Victor.","education;chemistry;science","/p[118]","/p[118]",868,1015,
"vRel_l33Eemn1GvX2nV_KQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:42.139922+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Like Elizabeth, Henry is made part of the family and shares the ""domestic affections"" that we later learn are what Victor's quest for knowledge threatens.","family;domestic affections","/p[84]","/p[84]",0,66,
"veNVoF33Eem4yLPcnZsREA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:43.518326+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Whereas both feeling and expressing remorse are essential components to seeking forgiveness, Victor seem incapable of both. He holds his feelings within himself, since he cannot disclose the truth about his creation and its impact.","guilt","/p[244]","/p[244]",960,1036,
"vq7CEl33EemrB8e2yTV-Tg","acct:frankensteinvariorum@hypothes.is","2019-06-04T14:05:12.698844+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","Roncesvalles, a small village in Northern Spain, was the site of the Battle of Rocevaux Pass (798), in which the rear guard of Charlemagne's army was defeated by Basque Tribes. WHAT is the connection to King Arthur here?","","/p[105]","/p[105]",1194,1206,
"w9_6nl33EemxTD8SlVbSPQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:53.565711+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Tilbury fort is an artillery fort on the north bank of the River Thames in England, built by King Henry VIII to secure it against France. It was later reinforced over concerns of invasion by the Spanish Armada in 1588.","Spanish Armada;England;politics;King Henry VIII;Tilbury Fort","/p[500]","/p[500]",478,491,
"wC6qOl33EemrCP9ogPIPhw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:47.383640+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","Shelley again appears at pains to stress Elizabeth's differences in both color and kind from the Italian ""dark-leaved"" brambles.","Elizabeth","/p[101]","/p[101]",1024,1086,
"wO2LgF33EemZMy_W5I6IGQ","acct:frankensteinvariorum@hypothes.is","2019-06-04T13:18:43.102101+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","In this addition to the 1831 edition, Walton turns the focus of this passage about the ship’s master onto himself and how his older sister fostered him somewhat like a mother and helped build his character. Where 1818 says little about Mrs. Saville’s character, Walton now likens her to Elizabeth, who will also act as a mother figure to Victor Frankenstein after his own mother’s death. The 1831 edition more strongly accentuates the domestic world throughout the new version. ","family;domestic affections","/p[41]","/p[41]",156,990,
"wax81F33Eeminstvk50Ryw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:49.844333+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor's imagination is treated as an element of his personality motivated by its own success.","imagination;glory;Victor","/p[124]","/p[124]",538,582,
"wml2QF33Eem4yVvD5wHsZQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:51.105532+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The capital of Scotland and home to Edinburgh Castle. The Great North Road was the main mail and passenger routes. from London to York to Edinburgh.","","/p[506]","/p[506]",279,288,
